first_name,last_name,payment_date,SUM(amount)
Jon,Stephens,2005-08-22 17:52:05,6.99
Jon,Stephens,2005-08-22 17:53:06,0.99
Mike,Hillyer,2005-08-22 17:58:27,4.99
Mike,Hillyer,2005-08-22 18:03:11,5.99
Jon,Stephens,2005-08-22 18:03:57,0.99
Mike,Hillyer,2005-08-22 18:04:22,0.99
Jon,Stephens,2005-08-22 18:05:21,2.99
Mike,Hillyer,2005-08-22 18:13:07,2.99
Mike,Hillyer,2005-08-22 18:16:50,2.99
Mike,Hillyer,2005-08-22 18:20:07,6.99
Mike,Hillyer,2005-08-22 18:21:04,7.99
Mike,Hillyer,2005-08-22 18:22:44,4.99
Jon,Stephens,2005-08-22 18:23:23,0.99
Mike,Hillyer,2005-08-22 18:24:16,2.99
Mike,Hillyer,2005-08-22 18:24:34,2.99
Jon,Stephens,2005-08-22 18:25:21,4.99
Mike,Hillyer,2005-08-22 18:27:33,4.99
Jon,Stephens,2005-08-22 18:27:38,0.99
Jon,Stephens,2005-08-22 18:35:59,3.99
Jon,Stephens,2005-08-22 18:37:24,4.99
Jon,Stephens,2005-08-22 18:37:48,0.99
Mike,Hillyer,2005-08-22 18:39:11,1.99
Jon,Stephens,2005-08-22 18:39:44,2.99
Jon,Stephens,2005-08-22 18:48:42,3.99
Jon,Stephens,2005-08-22 18:48:48,5.99
Mike,Hillyer,2005-08-22 18:49:40,3.99
Mike,Hillyer,2005-08-22 18:53:28,2.99
Jon,Stephens,2005-08-22 18:55:52,4.99
Jon,Stephens,2005-08-22 18:57:39,2.99
Jon,Stephens,2005-08-22 18:59:01,2.99
Jon,Stephens,2005-08-22 19:02:48,2.99
Jon,Stephens,2005-08-22 19:06:47,2.99
Jon,Stephens,2005-08-22 19:08:49,4.99
Mike,Hillyer,2005-08-22 19:09:52,4.99
Jon,Stephens,2005-08-22 19:10:26,1.99
Mike,Hillyer,2005-08-22 19:16:04,4.99
Jon,Stephens,2005-08-22 19:17:08,3.99
Jon,Stephens,2005-08-22 19:17:24,2.99
Mike,Hillyer,2005-08-22 19:17:56,4.99
Mike,Hillyer,2005-08-22 19:19:37,6.99
Mike,Hillyer,2005-08-22 19:23:58,4.99
Jon,Stephens,2005-08-22 19:27:24,6.99
Jon,Stephens,2005-08-22 19:28:02,10.99
Jon,Stephens,2005-08-22 19:28:04,4.99
Mike,Hillyer,2005-08-22 19:28:56,4.99
Jon,Stephens,2005-08-22 19:36:21,3.99
Mike,Hillyer,2005-08-22 19:37:20,4.99
Jon,Stephens,2005-08-22 19:41:37,2.99
Jon,Stephens,2005-08-22 19:42:57,4.99
Mike,Hillyer,2005-08-22 19:44:00,0.99
Mike,Hillyer,2005-08-22 19:44:16,3.99
Mike,Hillyer,2005-08-22 19:44:53,2.99
Jon,Stephens,2005-08-22 19:44:59,8.99
Jon,Stephens,2005-08-22 19:45:57,4.99
Jon,Stephens,2005-08-22 19:46:05,2.99
Jon,Stephens,2005-08-22 19:46:36,2.99
Jon,Stephens,2005-08-22 19:54:26,2.99
Mike,Hillyer,2005-08-22 19:54:31,2.99
Mike,Hillyer,2005-08-22 19:54:52,0.99
Mike,Hillyer,2005-08-22 19:56:41,2.99
Jon,Stephens,2005-08-22 19:56:52,4.99
Mike,Hillyer,2005-08-22 19:58:15,4.99
Mike,Hillyer,2005-08-22 19:59:42,4.99
Mike,Hillyer,2005-08-22 20:03:46,5.99
Jon,Stephens,2005-08-22 20:07:03,2.99
Mike,Hillyer,2005-08-22 20:14:13,3.99
Mike,Hillyer,2005-08-22 20:15:16,2.99
Jon,Stephens,2005-08-22 20:17:17,2.99
Jon,Stephens,2005-08-22 20:17:49,0.99
Jon,Stephens,2005-08-22 20:20:04,4.99
Mike,Hillyer,2005-08-22 20:20:30,4.99
Mike,Hillyer,2005-08-22 20:22:40,4.99
Jon,Stephens,2005-08-22 20:23:13,5.99
Jon,Stephens,2005-08-22 20:27:38,4.99
Mike,Hillyer,2005-08-22 20:31:24,4.99
Jon,Stephens,2005-08-22 20:31:38,2.99
Jon,Stephens,2005-08-22 20:32:39,2.99
Mike,Hillyer,2005-08-22 20:35:30,3.99
Jon,Stephens,2005-08-22 20:37:57,4.99
Mike,Hillyer,2005-08-22 20:41:53,4.99
Jon,Stephens,2005-08-22 20:44:06,2.99
Jon,Stephens,2005-08-22 20:44:35,1.99
Mike,Hillyer,2005-08-22 20:44:55,4.99
Mike,Hillyer,2005-08-22 20:47:48,6.99
Mike,Hillyer,2005-08-22 20:49:51,0.99
Mike,Hillyer,2005-08-22 20:51:24,4.99
Mike,Hillyer,2005-08-22 20:52:12,2.99
Mike,Hillyer,2005-08-22 20:55:56,0.99
Mike,Hillyer,2005-08-22 20:56:31,4.99
Jon,Stephens,2005-08-22 20:56:41,2.99
Mike,Hillyer,2005-08-22 21:01:25,6.99
Jon,Stephens,2005-08-22 21:01:48,6.99
Mike,Hillyer,2005-08-22 21:05:50,5.99
Mike,Hillyer,2005-08-22 21:06:00,4.99
Jon,Stephens,2005-08-22 21:12:19,2.99
Jon,Stephens,2005-08-22 21:13:46,2.99
Jon,Stephens,2005-08-22 21:13:51,0.99
Mike,Hillyer,2005-08-22 21:15:29,2.99
Mike,Hillyer,2005-08-22 21:15:46,0.99
Mike,Hillyer,2005-08-22 21:16:54,6.99
Mike,Hillyer,2005-08-22 21:18:08,2.99
Jon,Stephens,2005-08-22 21:18:59,4.99
Mike,Hillyer,2005-08-22 21:19:24,0.99
Mike,Hillyer,2005-08-22 21:24:19,2.99
Jon,Stephens,2005-08-22 21:28:59,4.99
Jon,Stephens,2005-08-22 21:29:14,9.99
Jon,Stephens,2005-08-22 21:34:00,2.99
Jon,Stephens,2005-08-22 21:36:51,0.99
Mike,Hillyer,2005-08-22 21:39:45,2.99
Mike,Hillyer,2005-08-22 21:40:20,5.99
Jon,Stephens,2005-08-22 21:41:40,2.99
Mike,Hillyer,2005-08-22 21:41:41,4.99
Jon,Stephens,2005-08-22 21:42:17,3.99
Jon,Stephens,2005-08-22 21:45:57,6.99
Mike,Hillyer,2005-08-22 21:47:53,3.99
Jon,Stephens,2005-08-22 21:57:15,3.99
Mike,Hillyer,2005-08-22 21:58:06,0.99
Mike,Hillyer,2005-08-22 21:59:29,5.99
Jon,Stephens,2005-08-22 21:59:51,2.99
Mike,Hillyer,2005-08-22 22:08:11,0.99
Mike,Hillyer,2005-08-22 22:09:09,7.99
Jon,Stephens,2005-08-22 22:12:02,4.99
Jon,Stephens,2005-08-22 22:21:35,4.99
Mike,Hillyer,2005-08-22 22:22:33,4.99
Mike,Hillyer,2005-08-22 22:25:17,9.99
Jon,Stephens,2005-08-22 22:26:13,8.99
Mike,Hillyer,2005-08-22 22:28:15,0.99
Jon,Stephens,2005-08-22 22:28:36,2.99
Mike,Hillyer,2005-08-22 22:30:50,2.99
Jon,Stephens,2005-08-22 22:31:20,2.99
Mike,Hillyer,2005-08-22 22:34:44,2.99
Jon,Stephens,2005-08-22 22:37:34,4.99
Mike,Hillyer,2005-08-22 22:41:14,2.99
Mike,Hillyer,2005-08-22 22:49:13,4.99
Jon,Stephens,2005-08-22 22:49:23,6.99
Mike,Hillyer,2005-08-22 22:51:13,3.99
Jon,Stephens,2005-08-22 22:57:25,6.99
Mike,Hillyer,2005-08-22 23:01:45,0.99
Jon,Stephens,2005-08-22 23:02:15,3.99
Jon,Stephens,2005-08-22 23:04:09,4.99
Mike,Hillyer,2005-08-22 23:04:21,2.99
Mike,Hillyer,2005-08-22 23:06:25,4.99
Jon,Stephens,2005-08-22 23:07:57,5.99
Jon,Stephens,2005-08-22 23:08:46,4.99
Jon,Stephens,2005-08-22 23:10:49,7.99
Jon,Stephens,2005-08-22 23:11:59,4.99
Jon,Stephens,2005-08-22 23:13:03,2.99
Jon,Stephens,2005-08-22 23:13:10,8.99
Mike,Hillyer,2005-08-22 23:17:41,8.99
Mike,Hillyer,2005-08-22 23:18:10,0.99
Mike,Hillyer,2005-08-22 23:19:44,7.99
Mike,Hillyer,2005-08-22 23:20:41,0.99
Jon,Stephens,2005-08-22 23:21:22,0.99
Mike,Hillyer,2005-08-22 23:26:32,7.98
Mike,Hillyer,2005-08-22 23:27:43,4.99
Jon,Stephens,2005-08-22 23:35:41,2.99
Jon,Stephens,2005-08-22 23:37:11,0.99
Mike,Hillyer,2005-08-22 23:38:01,0.99
Jon,Stephens,2005-08-22 23:43:54,1.99
Jon,Stephens,2005-08-22 23:48:56,11.99
Mike,Hillyer,2005-08-22 23:51:23,1.99
Jon,Stephens,2005-08-22 23:54:04,2.99
Jon,Stephens,2005-08-22 23:54:14,0.99
Jon,Stephens,2005-08-22 23:54:36,4.99
Mike,Hillyer,2005-08-22 23:55:51,5.99
Mike,Hillyer,2005-08-22 23:56:37,0.99
Jon,Stephens,2005-08-22 23:58:09,4.99
Mike,Hillyer,2005-08-23 00:03:01,2.99
Mike,Hillyer,2005-08-23 00:05:57,10.99
Jon,Stephens,2005-08-23 00:07:19,2.99
Mike,Hillyer,2005-08-23 00:07:53,4.99
Mike,Hillyer,2005-08-23 00:11:52,4.99
Mike,Hillyer,2005-08-23 00:20:31,2.99
Jon,Stephens,2005-08-23 00:26:47,9.99
Mike,Hillyer,2005-08-23 00:26:52,2.99
Mike,Hillyer,2005-08-23 00:27:18,4.99
Jon,Stephens,2005-08-23 00:28:16,4.99
Jon,Stephens,2005-08-23 00:28:19,4.99
Mike,Hillyer,2005-08-23 00:30:26,4.99
Mike,Hillyer,2005-08-23 00:31:09,2.99
Mike,Hillyer,2005-08-23 00:31:57,2.99
Mike,Hillyer,2005-08-23 00:34:28,4.99
Jon,Stephens,2005-08-23 00:37:21,4.99
Mike,Hillyer,2005-08-23 00:42:49,2.99
Mike,Hillyer,2005-08-23 00:44:15,7.99
Jon,Stephens,2005-08-23 00:46:52,7.99
Mike,Hillyer,2005-08-23 00:48:29,4.99
Mike,Hillyer,2005-08-23 00:49:24,4.99
Jon,Stephens,2005-08-23 00:53:57,3.99
Mike,Hillyer,2005-08-23 00:55:24,2.99
Jon,Stephens,2005-08-23 00:55:43,2.99
Mike,Hillyer,2005-08-23 00:56:01,0.99
Mike,Hillyer,2005-08-23 00:56:27,2.99
Jon,Stephens,2005-08-23 00:57:12,0.99
Mike,Hillyer,2005-08-23 01:01:01,1.99
Mike,Hillyer,2005-08-23 01:05:00,0.99
Mike,Hillyer,2005-08-23 01:07:01,0.99
Mike,Hillyer,2005-08-23 01:07:37,2.99
Jon,Stephens,2005-08-23 01:09:48,2.99
Mike,Hillyer,2005-08-23 01:10:42,2.99
Mike,Hillyer,2005-08-23 01:13:52,5.99
Mike,Hillyer,2005-08-23 01:14:01,5.99
Mike,Hillyer,2005-08-23 01:15:07,5.99
Mike,Hillyer,2005-08-23 01:15:18,6.99
Mike,Hillyer,2005-08-23 01:16:33,0.99
Mike,Hillyer,2005-08-23 01:16:55,4.99
Mike,Hillyer,2005-08-23 01:22:12,3.99
Mike,Hillyer,2005-08-23 01:25:30,4.99
Mike,Hillyer,2005-08-23 01:29:59,4.99
Jon,Stephens,2005-08-23 01:35:12,4.99
Mike,Hillyer,2005-08-23 01:38:48,3.99
Jon,Stephens,2005-08-23 01:39:05,2.99
Jon,Stephens,2005-08-23 01:39:10,7.98
Jon,Stephens,2005-08-23 01:44:43,2.99
Jon,Stephens,2005-08-23 01:45:07,4.99
Mike,Hillyer,2005-08-23 01:46:35,1.99
Jon,Stephens,2005-08-23 01:50:31,0.99
Jon,Stephens,2005-08-23 01:50:53,4.99
Jon,Stephens,2005-08-23 01:57:20,2.99
Jon,Stephens,2005-08-23 01:59:14,0.99
Jon,Stephens,2005-08-23 02:01:20,4.99
Jon,Stephens,2005-08-23 02:02:53,0.99
Mike,Hillyer,2005-08-23 02:04:49,4.99
Mike,Hillyer,2005-08-23 02:04:57,0.99
Mike,Hillyer,2005-08-23 02:05:20,3.99
Mike,Hillyer,2005-08-23 02:05:51,4.99
Mike,Hillyer,2005-08-23 02:06:01,6.99
Mike,Hillyer,2005-08-23 02:06:41,4.99
Mike,Hillyer,2005-08-23 02:08:18,6.99
Mike,Hillyer,2005-08-23 02:08:40,2.99
Jon,Stephens,2005-08-23 02:13:46,2.99
Jon,Stephens,2005-08-23 02:20:53,4.99
Mike,Hillyer,2005-08-23 02:25:09,1.99
Jon,Stephens,2005-08-23 02:26:10,5.99
Jon,Stephens,2005-08-23 02:30:23,3.99
Jon,Stephens,2005-08-23 02:33:27,4.99
Jon,Stephens,2005-08-23 02:37:19,2.99
Jon,Stephens,2005-08-23 02:39:37,0.99
Mike,Hillyer,2005-08-23 02:39:56,0.99
Mike,Hillyer,2005-08-23 02:40:04,5.99
Mike,Hillyer,2005-08-23 02:44:49,2.99
Mike,Hillyer,2005-08-23 02:45:21,6.99
Mike,Hillyer,2005-08-23 02:46:13,4.99
Mike,Hillyer,2005-08-23 02:48:24,0.99
Jon,Stephens,2005-08-23 02:48:26,0.99
Mike,Hillyer,2005-08-23 02:49:04,7.99
Mike,Hillyer,2005-08-23 02:51:24,5.99
Jon,Stephens,2005-08-23 02:51:27,9.99
Mike,Hillyer,2005-08-23 02:55:42,3.99
Mike,Hillyer,2005-08-23 02:57:30,0.99
Jon,Stephens,2005-08-23 03:01:56,4.99
Mike,Hillyer,2005-08-23 03:03:40,2.99
Jon,Stephens,2005-08-23 03:03:53,4.99
Jon,Stephens,2005-08-23 03:12:54,3.99
Jon,Stephens,2005-08-23 03:13:01,2.99
Mike,Hillyer,2005-08-23 03:19:34,4.99
Mike,Hillyer,2005-08-23 03:23:32,0.99
Mike,Hillyer,2005-08-23 03:30:45,8.99
Mike,Hillyer,2005-08-23 03:30:51,2.99
Mike,Hillyer,2005-08-23 03:32:31,1.99
Mike,Hillyer,2005-08-23 03:32:36,4.99
Mike,Hillyer,2005-08-23 03:36:26,4.99
Jon,Stephens,2005-08-23 03:43:32,4.99
Mike,Hillyer,2005-08-23 03:44:30,0.99
Jon,Stephens,2005-08-23 03:44:51,0.99
Mike,Hillyer,2005-08-23 03:45:40,2.99
Jon,Stephens,2005-08-23 03:46:47,0.99
Jon,Stephens,2005-08-23 03:50:48,4.99
Jon,Stephens,2005-08-23 03:52:36,2.99
Jon,Stephens,2005-08-23 03:54:39,4.99
Jon,Stephens,2005-08-23 03:55:54,0.99
Mike,Hillyer,2005-08-23 03:58:02,0.99
Mike,Hillyer,2005-08-23 03:58:28,7.99
Jon,Stephens,2005-08-23 04:00:30,2.99
Jon,Stephens,2005-08-23 04:07:37,6.99
Mike,Hillyer,2005-08-23 04:09:03,0.99
Mike,Hillyer,2005-08-23 04:12:52,8.99
Mike,Hillyer,2005-08-23 04:13:53,3.99
Jon,Stephens,2005-08-23 04:15:41,4.99
Mike,Hillyer,2005-08-23 04:17:56,4.99
Jon,Stephens,2005-08-23 04:20:16,5.99
Jon,Stephens,2005-08-23 04:20:38,5.99
Mike,Hillyer,2005-08-23 04:25:50,2.99
Jon,Stephens,2005-08-23 04:26:20,0.99
Mike,Hillyer,2005-08-23 04:27:06,7.99
Mike,Hillyer,2005-08-23 04:27:54,3.99
Mike,Hillyer,2005-08-23 04:28:25,4.99
Mike,Hillyer,2005-08-23 04:33:23,3.99
Jon,Stephens,2005-08-23 04:33:39,2.99
Jon,Stephens,2005-08-23 04:48:12,5.99
Jon,Stephens,2005-08-23 04:51:52,4.99
Jon,Stephens,2005-08-23 04:52:16,8.99
Mike,Hillyer,2005-08-23 04:52:17,0.99
Mike,Hillyer,2005-08-23 04:52:22,6.99
Mike,Hillyer,2005-08-23 04:55:05,5.99
Mike,Hillyer,2005-08-23 05:01:13,3.99
Mike,Hillyer,2005-08-23 05:02:31,9.99
Jon,Stephens,2005-08-23 05:04:33,2.99
Mike,Hillyer,2005-08-23 05:08:58,2.99
Mike,Hillyer,2005-08-23 05:10:42,1.99
Jon,Stephens,2005-08-23 05:13:09,4.99
Mike,Hillyer,2005-08-23 05:17:23,10.99
Mike,Hillyer,2005-08-23 05:20:36,4.99
Mike,Hillyer,2005-08-23 05:24:09,2.99
Jon,Stephens,2005-08-23 05:24:29,6.99
Jon,Stephens,2005-08-23 05:24:55,5.99
Jon,Stephens,2005-08-23 05:26:30,0.99
Jon,Stephens,2005-08-23 05:28:01,1.99
Mike,Hillyer,2005-08-23 05:28:36,0.99
Jon,Stephens,2005-08-23 05:29:32,5.99
Jon,Stephens,2005-08-23 05:30:19,0.99
Jon,Stephens,2005-08-23 05:32:03,2.99
Jon,Stephens,2005-08-23 05:37:13,2.99
Jon,Stephens,2005-08-23 05:38:41,4.99
Jon,Stephens,2005-08-23 05:39:06,6.99
Jon,Stephens,2005-08-23 05:42:13,2.99
Jon,Stephens,2005-08-23 05:45:44,2.99
Mike,Hillyer,2005-08-23 05:47:55,2.99
Mike,Hillyer,2005-08-23 05:49:21,2.99
Mike,Hillyer,2005-08-23 05:55:22,0.99
Jon,Stephens,2005-08-23 05:57:04,3.99
Mike,Hillyer,2005-08-23 06:00:28,7.99
Mike,Hillyer,2005-08-23 06:02:35,3.99
Mike,Hillyer,2005-08-23 06:03:31,6.99
Jon,Stephens,2005-08-23 06:09:44,8.99
Mike,Hillyer,2005-08-23 06:11:52,0.99
Jon,Stephens,2005-08-23 06:13:16,1.99
Mike,Hillyer,2005-08-23 06:15:09,1.99
Jon,Stephens,2005-08-23 06:18:43,10.99
Mike,Hillyer,2005-08-23 06:19:12,4.99
Mike,Hillyer,2005-08-23 06:19:51,0.99
Jon,Stephens,2005-08-23 06:21:20,0.99
Mike,Hillyer,2005-08-23 06:23:26,8.99
Mike,Hillyer,2005-08-23 06:25:07,5.99
Mike,Hillyer,2005-08-23 06:31:24,1.99
Jon,Stephens,2005-08-23 06:33:26,0.99
Mike,Hillyer,2005-08-23 06:41:07,4.99
Jon,Stephens,2005-08-23 06:41:32,0.99
Mike,Hillyer,2005-08-23 06:44:19,4.99
Mike,Hillyer,2005-08-23 06:48:47,4.99
Mike,Hillyer,2005-08-23 06:50:27,2.99
Mike,Hillyer,2005-08-23 06:54:06,2.99
Jon,Stephens,2005-08-23 06:55:26,1.99
Jon,Stephens,2005-08-23 06:56:04,2.99
Jon,Stephens,2005-08-23 06:56:15,2.99
Jon,Stephens,2005-08-23 06:56:18,0.99
Mike,Hillyer,2005-08-23 06:59:07,6.99
Jon,Stephens,2005-08-23 07:03:19,7.99
Mike,Hillyer,2005-08-23 07:05:15,2.99
Mike,Hillyer,2005-08-23 07:06:00,0.99
Mike,Hillyer,2005-08-23 07:06:38,3.99
Jon,Stephens,2005-08-23 07:07:22,0.99
Mike,Hillyer,2005-08-23 07:07:58,5.99
Mike,Hillyer,2005-08-23 07:10:14,2.99
Jon,Stephens,2005-08-23 07:10:22,6.99
Mike,Hillyer,2005-08-23 07:13:43,1.99
Mike,Hillyer,2005-08-23 07:22:02,5.99
Jon,Stephens,2005-08-23 07:23:29,3.99
Jon,Stephens,2005-08-23 07:24:27,4.99
Mike,Hillyer,2005-08-23 07:25:29,1.99
Mike,Hillyer,2005-08-23 07:25:34,4.99
Jon,Stephens,2005-08-23 07:25:38,4.99
Mike,Hillyer,2005-08-23 07:28:04,2.99
Jon,Stephens,2005-08-23 07:28:22,4.99
Mike,Hillyer,2005-08-23 07:29:13,6.99
Jon,Stephens,2005-08-23 07:30:23,2.99
Mike,Hillyer,2005-08-23 07:30:26,0.99
Jon,Stephens,2005-08-23 07:31:10,0.99
Mike,Hillyer,2005-08-23 07:34:18,0.99
Jon,Stephens,2005-08-23 07:43:00,1.99
Jon,Stephens,2005-08-23 07:50:46,2.99
Jon,Stephens,2005-08-23 07:53:38,2.99
Jon,Stephens,2005-08-23 07:54:54,3.99
Jon,Stephens,2005-08-23 08:03:25,2.99
Mike,Hillyer,2005-08-23 08:04:40,4.99
Jon,Stephens,2005-08-23 08:06:49,0.99
Jon,Stephens,2005-08-23 08:09:11,2.99
Mike,Hillyer,2005-08-23 08:13:26,4.99
Jon,Stephens,2005-08-23 08:19:55,3.99
Jon,Stephens,2005-08-23 08:23:56,2.99
Mike,Hillyer,2005-08-23 08:27:57,8.99
Mike,Hillyer,2005-08-23 08:28:03,2.99
Jon,Stephens,2005-08-23 08:29:53,0.99
Mike,Hillyer,2005-08-23 08:31:49,4.99
Mike,Hillyer,2005-08-23 08:34:10,0.99
Jon,Stephens,2005-08-23 08:34:42,4.99
Mike,Hillyer,2005-08-23 08:34:53,1.99
Jon,Stephens,2005-08-23 08:38:58,4.99
Jon,Stephens,2005-08-23 08:42:40,4.99
Mike,Hillyer,2005-08-23 08:48:43,7.98
Jon,Stephens,2005-08-23 08:51:21,5.99
Mike,Hillyer,2005-08-23 08:52:03,8.99
Mike,Hillyer,2005-08-23 08:52:50,2.99
Jon,Stephens,2005-08-23 08:54:26,3.99
Mike,Hillyer,2005-08-23 08:57:11,4.99
Jon,Stephens,2005-08-23 08:59:12,2.99
Mike,Hillyer,2005-08-23 09:01:10,3.99
Mike,Hillyer,2005-08-23 09:02:03,0.99
Mike,Hillyer,2005-08-23 09:02:04,2.99
Mike,Hillyer,2005-08-23 09:06:17,3.99
Jon,Stephens,2005-08-23 09:07:11,5.99
Mike,Hillyer,2005-08-23 09:08:16,0.99
Jon,Stephens,2005-08-23 09:09:18,0.99
Mike,Hillyer,2005-08-23 09:12:50,6.99
Mike,Hillyer,2005-08-23 09:16:39,7.99
Jon,Stephens,2005-08-23 09:18:52,5.99
Jon,Stephens,2005-08-23 09:23:08,2.99
Jon,Stephens,2005-08-23 09:23:36,2.99
Mike,Hillyer,2005-08-23 09:23:45,2.99
Jon,Stephens,2005-08-23 09:27:29,0.99
Jon,Stephens,2005-08-23 09:33:22,4.99
Mike,Hillyer,2005-08-23 09:35:34,1.99
Jon,Stephens,2005-08-23 09:37:34,6.99
Jon,Stephens,2005-08-23 09:38:17,2.99
Jon,Stephens,2005-08-23 09:40:04,0.99
Jon,Stephens,2005-08-23 09:41:28,5.99
Jon,Stephens,2005-08-23 09:42:21,7.99
Mike,Hillyer,2005-08-23 09:46:33,8.99
Jon,Stephens,2005-08-23 09:48:45,4.99
Mike,Hillyer,2005-08-23 09:52:55,2.99
Jon,Stephens,2005-08-23 09:53:30,4.99
Jon,Stephens,2005-08-23 09:53:54,4.99
Mike,Hillyer,2005-08-23 10:00:02,4.99
Mike,Hillyer,2005-08-23 10:00:24,0.99
Mike,Hillyer,2005-08-23 10:02:46,9.99
Mike,Hillyer,2005-08-23 10:04:17,0.99
Mike,Hillyer,2005-08-23 10:04:36,2.99
Mike,Hillyer,2005-08-23 10:11:40,2.99
Mike,Hillyer,2005-08-23 10:20:35,5.99
Jon,Stephens,2005-08-23 10:21:21,2.99
Mike,Hillyer,2005-08-23 10:22:21,0.99
Jon,Stephens,2005-08-23 10:23:28,7.99
Jon,Stephens,2005-08-23 10:23:48,8.99
Mike,Hillyer,2005-08-23 10:25:45,4.99
Jon,Stephens,2005-08-23 10:32:52,9.98
Mike,Hillyer,2005-08-23 10:35:45,1.99
Mike,Hillyer,2005-08-23 10:35:51,0.99
Mike,Hillyer,2005-08-23 10:36:00,4.99
Mike,Hillyer,2005-08-23 10:43:00,4.99
Jon,Stephens,2005-08-23 10:43:56,2.99
Mike,Hillyer,2005-08-23 10:56:15,6.99
Mike,Hillyer,2005-08-23 10:57:40,1.99
Jon,Stephens,2005-08-23 11:02:00,1.99
Jon,Stephens,2005-08-23 11:05:17,2.99
Jon,Stephens,2005-08-23 11:08:46,2.99
Mike,Hillyer,2005-08-23 11:15:20,3.99
Mike,Hillyer,2005-08-23 11:16:16,2.99
Mike,Hillyer,2005-08-23 11:16:29,7.99
Mike,Hillyer,2005-08-23 11:17:26,8.99
Mike,Hillyer,2005-08-23 11:22:09,4.99
Jon,Stephens,2005-08-23 11:25:00,2.99
Mike,Hillyer,2005-08-23 11:28:26,2.99
Mike,Hillyer,2005-08-23 11:28:49,2.99
Mike,Hillyer,2005-08-23 11:30:32,0.99
Mike,Hillyer,2005-08-23 11:32:35,8.99
Mike,Hillyer,2005-08-23 11:33:25,0.99
Jon,Stephens,2005-08-23 11:35:12,4.99
Jon,Stephens,2005-08-23 11:37:32,4.99
Jon,Stephens,2005-08-23 11:40:08,0.99
Jon,Stephens,2005-08-23 11:40:30,5.99
Jon,Stephens,2005-08-23 11:52:18,5.99
Mike,Hillyer,2005-08-23 11:55:50,5.99
Jon,Stephens,2005-08-23 11:56:22,4.99
Mike,Hillyer,2005-08-23 12:07:51,4.99
Jon,Stephens,2005-08-23 12:10:54,4.99
Jon,Stephens,2005-08-23 12:11:37,5.99
Mike,Hillyer,2005-08-23 12:12:05,0.99
Jon,Stephens,2005-08-23 12:15:51,4.99
Mike,Hillyer,2005-08-23 12:26:19,2.99
Mike,Hillyer,2005-08-23 12:29:24,4.99
Jon,Stephens,2005-08-23 12:33:00,2.99
Jon,Stephens,2005-08-23 12:33:41,4.99
Jon,Stephens,2005-08-23 12:36:05,2.99
Jon,Stephens,2005-08-23 12:41:07,3.99
Jon,Stephens,2005-08-23 12:41:38,5.99
Mike,Hillyer,2005-08-23 12:43:30,7.99
Jon,Stephens,2005-08-23 12:43:42,5.99
Mike,Hillyer,2005-08-23 12:46:38,4.99
Mike,Hillyer,2005-08-23 12:47:05,2.99
Mike,Hillyer,2005-08-23 12:47:16,2.99
Mike,Hillyer,2005-08-23 12:47:26,5.99
Mike,Hillyer,2005-08-23 12:47:37,6.99
Mike,Hillyer,2005-08-23 12:50:00,6.99
Jon,Stephens,2005-08-23 12:55:51,0.99
Mike,Hillyer,2005-08-23 13:01:43,2.99
Mike,Hillyer,2005-08-23 13:02:59,2.99
Mike,Hillyer,2005-08-23 13:05:10,2.99
Mike,Hillyer,2005-08-23 13:06:19,6.99
Jon,Stephens,2005-08-23 13:10:16,4.99
Mike,Hillyer,2005-08-23 13:14:15,4.99
Mike,Hillyer,2005-08-23 13:14:47,0.99
Mike,Hillyer,2005-08-23 13:16:15,3.99
Mike,Hillyer,2005-08-23 13:18:16,2.99
Jon,Stephens,2005-08-23 13:18:46,4.99
Jon,Stephens,2005-08-23 13:22:56,4.99
Mike,Hillyer,2005-08-23 13:24:57,1.99
Mike,Hillyer,2005-08-23 13:25:08,0.99
Mike,Hillyer,2005-08-23 13:25:44,8.99
Mike,Hillyer,2005-08-23 13:26:01,5.99
Mike,Hillyer,2005-08-23 13:29:08,4.99
Jon,Stephens,2005-08-23 13:33:46,4.99
Mike,Hillyer,2005-08-23 13:41:05,8.99
Mike,Hillyer,2005-08-23 13:43:26,6.99
Mike,Hillyer,2005-08-23 13:45:44,4.99
Jon,Stephens,2005-08-23 13:46:00,6.99
Mike,Hillyer,2005-08-23 13:46:27,1.99
Mike,Hillyer,2005-08-23 13:48:34,0.99
Jon,Stephens,2005-08-23 13:51:57,2.99
Jon,Stephens,2005-08-23 13:54:39,2.99
Jon,Stephens,2005-08-23 13:56:40,1.99
Mike,Hillyer,2005-08-23 14:01:07,1.99
Mike,Hillyer,2005-08-23 14:02:13,6.99
Jon,Stephens,2005-08-23 14:05:37,4.99
Mike,Hillyer,2005-08-23 14:06:19,4.99
Mike,Hillyer,2005-08-23 14:07:56,0.99
Mike,Hillyer,2005-08-23 14:12:22,5.99
Mike,Hillyer,2005-08-23 14:13:47,0.99
Jon,Stephens,2005-08-23 14:23:03,2.99
Jon,Stephens,2005-08-23 14:23:23,2.99
Jon,Stephens,2005-08-23 14:23:44,6.99
Mike,Hillyer,2005-08-23 14:26:04,3.99
Mike,Hillyer,2005-08-23 14:26:51,5.99
Jon,Stephens,2005-08-23 14:27:07,2.99
Mike,Hillyer,2005-08-23 14:29:16,4.99
Mike,Hillyer,2005-08-23 14:31:19,4.99
Jon,Stephens,2005-08-23 14:31:50,1.99
